Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BRK.B,Predicted_Covariance,Future_Cov_45_BRK.B,Beta_Predicted
2014-12-16,5.154869882225274e-05,0.8274767654730513,0.00012436294292801923,1.0058729744853323,6.625370310156464e-05,9.115113424179758e-05,1.285264315400411
2014-12-17,8.951914955443635e-05,0.8525380238404706,0.00013441484093124255,0.9941893764010457,9.351802857287293e-05,8.270209283644019e-05,1.0446706546961204
2014-12-18,9.913276275332198e-05,0.8648046254110381,0.00014280030350082704,0.9573662615369808,0.00010289426610666584,6.754671124099325e-05,1.037944098891946
2014-12-19,7.377698274922788e-05,0.8767051014947818,0.00012864826999882736,0.9549101055961554,8.541142228507208e-05,6.736767859675932e-05,1.1576974159459774
2014-12-22,6.996587850894997e-05,0.8876846927796129,0.00011127407438868342,0.9590063364910068,7.832472377983392e-05,6.760059141412221e-05,1.119470311086206
2014-12-23,6.063494070426503e-05,0.8938833556785397,0.00010280265617887913,0.9457969696294865,7.057396167338599e-05,6.739802714914076e-05,1.1639157365980874
2014-12-24,5.292955813268682e-05,0.8797591732444757,9.75242515207658e-05,0.9497896941807444,6.320759281563014e-05,6.81204943090407e-05,1.1941832700960353
2014-12-26,5.0003308753932844e-05,0.8692490362928144,9.52778291184007e-05,0.955238951833974,5.999837884917166e-05,6.87618025916246e-05,1.1998881742891203
2014-12-29,4.966432774890378e-05,0.8693617304418638,9.50549041256823e-05,0.9558786606877911,5.973241354980807e-05,6.87966833983911e-05,1.202722683609193
2014-12-30,4.653062419950052e-05,0.8661503913088135,9.443227722367875e-05,0.927073750695751,5.741468369582625e-05,7.037290148866499e-05,1.2339117448685024
2014-12-31,4.3755181092948726e-05,0.8630736961332339,9.920941169438001e-05,0.9224550095947256,5.686421665386953e-05,6.820956718717296e-05,1.2995996184560041
2015-01-02,6.483180836307134e-05,0.8515560099421263,0.00010006949513463226,0.941888779087558,6.858957952822549e-05,7.545239195248315e-05,1.0579618440397323
2015-01-05,8.284505496642122e-05,0.8399149846963354,0.00010407309031577167,0.9574738698456464,7.798980778199066e-05,6.95045598650519e-05,0.9413936391689463
2015-01-06,7.372029621424698e-05,0.8328444126153814,0.00010155463764840864,1.000589867543742,7.206216284808224e-05,7.367500541456139e-05,0.9775077766732536
2015-01-07,7.097584833724285e-05,0.8253424985110753,0.00010231127989400773,1.001082266580644,7.033172401567898e-05,7.158375590915804e-05,0.9909247393774949
2015-01-08,6.58935484829367e-05,0.8252603417604788,0.00010526106427884651,1.0077669464453975,6.87299933115762e-05,6.908439969954163e-05,1.0430458655504646
2015-01-09,5.142752848602693e-05,0.8249417802908141,0.00010477859748576114,1.0029625128121102,6.055603296833193e-05,6.740198990883076e-05,1.177502297913952
2015-01-12,5.214866604959718e-05,0.8267185218143576,0.0001036226590162669,0.9974979034904706,6.0772434710331114e-05,6.831276918232134e-05,1.1653689214702463
2015-01-13,5.1084978694142575e-05,0.8299113357600767,0.00010066332295035528,1.0085549798385007,5.9513286813989704e-05,6.94333049191277e-05,1.1649860357250872
2015-01-14,5.779000718727771e-05,0.8322316850148709,9.929719333773854e-05,1.0149712300257523,6.304332453538629e-05,6.902306182808393e-05,1.0909035593486667
2015-01-15,5.577655409897309e-05,0.8356257398938475,9.626290663495199e-05,1.0438006523490573,6.123040535556802e-05,6.868157569935066e-05,1.0977803549304481
2015-01-16,7.006830803083834e-05,0.8332615408208334,9.800990245528169e-05,1.0515179470677147,6.905213821906377e-05,6.677064933537169e-05,0.985497440421605
2015-01-20,6.698197984101967e-05,0.8309173477143962,9.752163341653559e-05,0.9938855538286582,6.71563833692621e-05,6.838390410591363e-05,1.0026037380300847
2015-01-21,5.396910834789416e-05,0.8361266347057862,9.855277512293e-05,1.0158874337272212,6.0978832974953314e-05,6.954819784096347e-05,1.1298840177583307
2015-01-22,5.806897077464812e-05,0.8307278872479207,0.00010539409994163959,0.988710427871948,6.498887270814762e-05,6.296470057548112e-05,1.119166946498053
2015-01-23,5.910063936486745e-05,0.8290839462745351,0.00010297116244204524,1.0011210706618157,6.467737767590606e-05,6.628701862694125e-05,1.0943600335118153
2015-01-26,6.288399592442454e-05,0.8301404761158164,9.918245327497861e-05,1.004768992699979,6.556002015129459e-05,6.827955117344384e-05,1.042554932897174
2015-01-27,6.964065036165525e-05,0.8294773006351331,9.995139508543777e-05,1.0091928713026364,6.920386414986785e-05,6.472851318798044e-05,0.9937279992429838
2015-01-28,7.988841611727443e-05,0.832311508351202,0.00010444809647668916,0.978263876887848,7.602878844452833e-05,5.8953577232047544e-05,0.9516872675622927
2015-01-29,8.021798542057233e-05,0.8326152673941878,0.00010183352715135554,0.9608297237745044,7.525331551488748e-05,5.7115508045749036e-05,0.9381102644294078
2015-01-30,7.830236811365751e-05,0.832875524724375,0.00010327417592963206,0.9448237877221652,7.489682667800835e-05,5.2555651642603776e-05,0.9565078104572017
2015-02-02,6.708254753246161e-05,0.8318686151520339,0.00010428215779624173,0.9002631915856495,6.95768107092907e-05,4.7483993030924464e-05,1.0371819984269695
2015-02-03,8.067150173734702e-05,0.8308620905530754,9.945645087070856e-05,0.9076936645046596,7.442271227097236e-05,4.425323763203014e-05,0.9225403106202277
2015-02-04,7.910110058857453e-05,0.8220983621291502,9.449962890859216e-05,0.8956059712245726,7.107716507823655e-05,4.3767405985066166e-05,0.8985610130499629
2015-02-05,8.520627788871464e-05,0.8173902926074734,9.42103131784133e-05,0.8532468647248145,7.323429355336285e-05,4.0410704655695665e-05,0.8594941049885075
2015-02-06,8.507292515013707e-05,0.8153343434793597,8.830828568550883e-05,0.8601120378641808,7.066952072122647e-05,4.05896563604525e-05,0.8306934385588434
2015-02-09,6.296753465448077e-05,0.8061513053600304,8.360807211231229e-05,0.8510664299250067,5.8492342070301435e-05,3.998043603926846e-05,0.9289285723391287
2015-02-10,6.653518645016198e-05,0.799387484497555,7.977237212634778e-05,0.8635092935801815,5.8238380139854626e-05,3.857635278939894e-05,0.8753019754964984
2015-02-11,6.58212274519105e-05,0.7934786958243369,7.58482559863173e-05,0.8547193619402941,5.606490091236023e-05,4.089292713370678e-05,0.8517753782899549
2015-02-12,6.625281595902424e-05,0.7866437870859145,7.235341323891898e-05,0.896855857996425,5.446403331290629e-05,4.2729989823315404e-05,0.8220636741929728
2015-02-13,6.59493776327874e-05,0.7883375081983978,7.057014736894125e-05,0.9234160930237154,5.378089845365608e-05,4.36799512880875e-05,0.815487581294753
2015-02-17,5.2818371217651516e-05,0.7931014041827117,6.848517414073638e-05,0.925567464113307,4.770012347840229e-05,4.423272831721499e-05,0.903097206118716
2015-02-18,4.925751255554142e-05,0.7967031331183717,6.710758084636202e-05,0.9277364253757976,4.5805597764072154e-05,4.446101694739347e-05,0.9299210493510613
2015-02-19,5.2538640297651296e-05,0.8031855628410937,5.794777829345319e-05,0.9215399514059892,4.431734178543642e-05,4.4247773178189846e-05,0.8435190087593035
2015-02-20,5.811623348480445e-05,0.8048835531204226,6.0430746270991207e-05,0.9148449534853436,4.7699163386283356e-05,4.3570870002935516e-05,0.820754555588245
2015-02-23,5.7842904366347e-05,0.8083413276977623,6.263671331641759e-05,0.9266471245685002,4.86557654941724e-05,4.4346430584584825e-05,0.8411708579847923
2015-02-24,5.363774172174018e-05,0.8183977247692472,5.921715115873087e-05,0.9070736045617284,4.612362269870831e-05,4.357847330566117e-05,0.859909854855312
2015-02-25,4.6420168910813084e-05,0.8206624155169556,5.023302641828284e-05,0.9003540131214193,3.9628950814976944e-05,4.522835852464296e-05,0.8537011334688573
2015-02-26,6.082008377129165e-05,0.8186867299747052,5.347267628249726e-05,0.9290185762303892,4.668820944067728e-05,4.919610387516383e-05,0.7676446092419736
2015-02-27,6.477291200020017e-05,0.8165216788530888,5.8034950151181875e-05,0.9460488002769252,5.006212021605222e-05,5.002145142367459e-05,0.77288666929005
2015-03-02,7.10002492943561e-05,0.8224455791443057,6.255151948249626e-05,0.966818255575145,5.4809525117248604e-05,5.306376576042916e-05,0.7719624319911434
2015-03-03,6.22129036386534e-05,0.8242083538053793,6.806666467656e-05,0.9629820662610816,5.363453045450385e-05,5.285535616586395e-05,0.8621126376937062
2015-03-04,6.357489191775788e-05,0.8258927552041504,7.014414171644424e-05,0.969701074496744,5.5152115364885135e-05,5.326545772613328e-05,0.867514103464483
2015-03-05,6.337223751236057e-05,0.8290540317882111,7.18099096625158e-05,1.0050587054050333,5.5927389249984325e-05,5.909450127312333e-05,0.8825219282982686
2015-03-06,6.737776824421294e-05,0.8291941955205082,7.283925682062328e-05,1.0784575705240622,5.808945704438451e-05,5.895556899509188e-05,0.8621457575418253
2015-03-09,6.459093954914395e-05,0.8318504842905076,7.159834119801654e-05,1.0837639869076747,5.656952798964084e-05,5.912978824097512e-05,0.8758121244946433
2015-03-10,6.248974140729342e-05,0.8298128551364563,7.91426334408927e-05,1.0667523407343935,5.835657176870979e-05,5.143197097523058e-05,0.9338584294717336
2015-03-11,5.4252554100076106e-05,0.8346883736239089,7.589963350610642e-05,1.072680915643231,5.356169326027194e-05,5.3784925633874906e-05,0.9872658375026956
2015-03-12,5.508043688697334e-05,0.8323552239465293,8.13106203771088e-05,1.0576049254542836,5.570331416369034e-05,4.960607802986607e-05,1.0113085028355016
2015-03-13,5.707193087433516e-05,0.8343810021993939,7.986086319143456e-05,1.043470204301311,5.633038119885365e-05,4.7976094626935535e-05,0.9870067533352901
2015-03-16,5.2149496476829495e-05,0.8349105128016593,7.782215218804029e-05,1.037435833583776,5.3188361012947956e-05,4.3937729304683616e-05,1.0199208929386314
2015-03-17,4.691748238540657e-05,0.8337387802226938,7.660579544004375e-05,1.0300164246898422,4.998367288047625e-05,4.337506139871012e-05,1.0653528352157149
2015-03-18,5.051902620859181e-05,0.8338885062962761,7.741148534755968e-05,1.0417684459178456,5.214806203814377e-05,4.0868670708420574e-05,1.0322459863502853
2015-03-19,5.142834644805491e-05,0.8321327989139102,7.931597485591636e-05,1.0372849115556828,5.3146449201020546e-05,4.029961524522029e-05,1.033407699675917
2015-03-20,5.066833282542825e-05,0.8334160060479658,8.01357973797014e-05,1.006999430247078,5.310597976282009e-05,4.150526816721734e-05,1.0481098706324217
2015-03-23,5.007282454924587e-05,0.832868362750422,8.049899539840156e-05,1.0030582816525082,5.287771024162251e-05,4.320907130269784e-05,1.0560161268637458
2015-03-24,4.2218867344400384e-05,0.8315866678515027,7.766380343361401e-05,0.9931263864729204,4.761788859817343e-05,4.2025395080510074e-05,1.1278817171889177
2015-03-25,4.692159710753298e-05,0.8361597891507742,7.673650845671067e-05,1.1065222337695964,5.017376472172668e-05,4.211490426723946e-05,1.0693106759929871
2015-03-26,4.732340893496746e-05,0.8328169507575536,7.47385676719065e-05,1.1066487743108702,4.9529044753452246e-05,4.1942445472848834e-05,1.0466077120842203
2015-03-27,4.354358066573599e-05,0.8357386347529646,6.866443225242696e-05,1.1028618516036128,4.56981338664561e-05,4.1797001765228764e-05,1.0494803864950755
2015-03-30,4.5502666776921666e-05,0.8348975163504996,7.444476640454496e-05,1.0873236794543886,4.8592436961738906e-05,3.7978725915305596e-05,1.0679030571980526
2015-03-31,3.983451498744685e-05,0.8259170881318426,7.6743980741946e-05,1.0968227912763302,4.566551709928567e-05,3.817931393994464e-05,1.1463806478797685
2015-04-01,4.176214734580363e-05,0.8262524345698312,7.482542510767964e-05,1.0956987457751848,4.618795768460799e-05,3.786269703480312e-05,1.105976598908032
2015-04-02,4.894523588776545e-05,0.8256501375274946,6.939278260630652e-05,1.1054427053725009,4.8118094630157154e-05,3.8995845327364146e-05,0.9831006788994748
2015-04-06,4.8199312485919956e-05,0.8258727106183633,6.845722836511759e-05,1.1280675628165937,4.7439837594388844e-05,3.86819144307741e-05,0.9842430347579548
2015-04-07,4.533264144371158e-05,0.8329375366448419,6.662789444373317e-05,1.0980329042837251,4.577685913479175e-05,4.08578387930034e-05,1.0097990692122307
2015-04-08,4.177649686660928e-05,0.8238717447303251,6.350476388564183e-05,1.1018573480658511,4.243544603589725e-05,4.0981444729168395e-05,1.015773203085744
2015-04-09,4.664355209638432e-05,0.8193791151195892,6.598958286577688e-05,1.0985268103113957,4.545884423842274e-05,4.199293388914323e-05,0.9746008225206885
2015-04-10,4.853778747139849e-05,0.8152296770274002,6.901026858441757e-05,1.1221314010075312,4.7182052305213366e-05,4.261503687050492e-05,0.9720684597132901
2015-04-13,4.467938122611643e-05,0.8109084229725934,6.863538092611813e-05,1.1263526860876496,4.490548699223543e-05,4.299977343593966e-05,1.0050606288608768
2015-04-14,4.646938254229903e-05,0.8070776854298327,7.165897993915213e-05,1.1338658000463515,4.657298795922642e-05,4.326156701089088e-05,1.0022295415015054
2015-04-15,4.691423215315267e-05,0.8092740152673187,7.2696619564315e-05,1.1908413106115483,4.72612289422043e-05,4.773203805083914e-05,1.0073964077237554
2015-04-16,4.176974619173272e-05,0.8100793964255201,7.348617651890887e-05,1.1936269563454844,4.488087656003508e-05,5.0260263754985195e-05,1.0744828650387666
2015-04-17,4.332386275975345e-05,0.8091509283286035,7.602357670676383e-05,1.2172786107742743,4.643733323833885e-05,4.8061101859982627e-05,1.0718650249598178
2015-04-20,4.305137811564542e-05,0.8090533931678181,7.74562700518591e-05,1.2213449808860086,4.6719587808773604e-05,4.609011369728764e-05,1.0852053953598086
2015-04-21,4.4326391543702614e-05,0.8049105965570966,7.59061655275458e-05,1.2155856851729103,4.66892997752138e-05,4.735633958179563e-05,1.0533070288200999
2015-04-22,3.760113128202133e-05,0.8191778247666601,7.572391093018448e-05,1.2156655002391084,4.37114447596853e-05,4.6954730043672194e-05,1.162503447883909
2015-04-23,3.981692672329287e-05,0.8300070179608402,7.504468729158196e-05,1.2150463785126124,4.5370713449548444e-05,4.6740775746847106e-05,1.1394830586712914
2015-04-24,4.472325784062566e-05,0.8376294705989735,7.371730840371049e-05,1.1994935135176716,4.809538434912408e-05,5.772448550282664e-05,1.07539984051509
2015-04-27,4.8016264703360416e-05,0.8425344095540332,7.307311281405912e-05,1.1894687343564396,4.9906904904663754e-05,5.709216755363515e-05,1.03937499538924
2015-04-28,4.837591330570472e-05,0.8445929419784405,7.414355171373172e-05,1.1825472959084429,5.05823182393441e-05,5.83241381600213e-05,1.0456095768093578
2015-04-29,4.7158652268819175e-05,0.8497442741747064,7.350463236830135e-05,1.1901426899655565,5.002951517953479e-05,5.8327952333355505e-05,1.060876695422736
2015-04-30,4.7296624411946914e-05,0.8541320558258741,7.555780195712573e-05,1.2086661077440364,5.105987556533638e-05,5.6778528585812007e-05,1.0795670135063358
2015-05-01,5.0018555724514286e-05,0.8569139156275996,8.033764112067121e-05,1.208182801444725,5.432031842443313e-05,5.458361099951723e-05,1.0860033369138353
2015-05-04,4.992916004912971e-05,0.8718590241845756,8.557729637593871e-05,1.112498161017583,5.6990527658918005e-05,5.678859331152139e-05,1.1414277268602155
2015-05-05,5.102770643270727e-05,0.8682697604272588,8.552584256819548e-05,1.1344698375555766,5.735963522430455e-05,5.4970863420941966e-05,1.1240880540054745
2015-05-06,5.61480236098465e-05,0.8707312465321098,8.16781514472585e-05,1.117286061984987,5.89663595956623e-05,5.788873226132419e-05,1.0501947496032888
2015-05-07,5.2055366505413186e-05,0.872618825055866,8.004838725573852e-05,1.1068776594301148,5.6329205452523005e-05,5.9975413057376545e-05,1.0821017934176946
2015-05-08,4.9463315458690945e-05,0.8697569493932478,8.402086668515563e-05,1.0556029423118245,5.607032811879414e-05,5.354131918291454e-05,1.1335739951686217
2015-05-11,4.237087867236375e-05,0.8746310905758456,8.515047723678822e-05,1.0354048318830114,5.25354176910863e-05,5.198585594845087e-05,1.239894459053367
2015-05-12,4.7490306282055044e-05,0.8773268020238045,8.398036467924242e-05,1.031926119677978,5.5405484945349254e-05,5.303919964426846e-05,1.1666693538736996
2015-05-13,4.663897325113825e-05,0.884046559421237,7.311267507140692e-05,1.0316215611469486,5.162332409398884e-05,5.30317874865068e-05,1.10687093851769
2015-05-14,4.9144732522979803e-05,0.8833786229071815,7.332320443972863e-05,1.0320383175996646,5.302810305610754e-05,5.060444179197419e-05,1.0790190592921
2015-05-15,5.102390807027307e-05,0.8866640452041525,6.906630362499549e-05,1.0379806394542008,5.263553776509833e-05,5.123402983884201e-05,1.0315857752919597
2015-05-18,5.1224895533544154e-05,0.8842975047502797,6.83434644524739e-05,1.035540240078692,5.232237334046474e-05,5.093383296692155e-05,1.021424695853248
2015-05-19,5.107054978153525e-05,0.8841227102798432,6.805269034263206e-05,1.0438185395950936,5.2121926848495384e-05,5.203403074882245e-05,1.0205867583462018
2015-05-20,4.960583034370502e-05,0.8809273919049746,6.888758582455475e-05,1.0233511169869316,5.1496410570848305e-05,5.334628250117002e-05,1.0381120568700086
2015-05-21,4.7917991249736124e-05,0.8823832048691166,7.011338911469494e-05,1.0295659354498308,5.114545132881851e-05,5.401824898442726e-05,1.0673538267132632
2015-05-22,4.8649795894238564e-05,0.8789548670430576,7.093128747033188e-05,1.053393178495889,5.163283933959666e-05,5.9082239039888796e-05,1.0613166692794156
2015-05-26,5.2044924254716454e-05,0.8723323218853559,7.228327884363663e-05,1.0463864328027064,5.350447129873451e-05,5.7186698555305036e-05,1.0280439844022982
2015-05-27,5.41376103742017e-05,0.8684745666919433,7.377101359877427e-05,1.054607805845334,5.488447585100235e-05,5.545617805904667e-05,1.013795686060731
2015-05-28,5.2639353679274204e-05,0.8704835367141969,7.274968397868675e-05,1.0545688483218596,5.3868066983346577e-05,5.54751147433522e-05,1.0233421046838604
2015-05-29,4.7121939363217764e-05,0.8696530949702248,7.490391410658362e-05,1.03901636176605,5.16665997673828e-05,5.403281434447965e-05,1.0964446808764516
2015-06-01,4.566975475334599e-05,0.8678967190266753,7.51280694933018e-05,1.035378410952392,5.083741987630142e-05,5.380117974358497e-05,1.1131528984743853
2015-06-02,4.848176142599366e-05,0.8664207466075493,7.491026797067673e-05,1.038141728417145,5.221421022353294e-05,5.421400520753918e-05,1.0769866582351135
2015-06-03,4.583723039523311e-05,0.8683181571959355,7.209220042331205e-05,1.0162560496676134,4.9915130114039354e-05,5.434162731975085e-05,1.0889647931091038
2015-06-04,5.208668778062701e-05,0.8715061905696803,7.35188999865639e-05,0.9975794979409468,5.3930363462665395e-05,5.1884563468047415e-05,1.0353962933831264
2015-06-05,5.356843740955158e-05,0.8711397796192047,7.463220791090465e-05,0.9241780708611488,5.5081464640910914e-05,5.134204554651412e-05,1.028244752031717
2015-06-08,5.4875341169450945e-05,0.8705931376407121,7.708270333242501e-05,0.9019816383486778,5.6621624436078134e-05,5.101932042243455e-05,1.03182273183933
2015-06-10,5.7400521339002106e-05,0.870607707038637,7.862822669251161e-05,0.907356078876318,5.848838995160938e-05,4.8399199294852074e-05,1.0189522427188844
2015-06-11,5.7399555912391706e-05,0.8713994463203186,7.855507163336819e-05,0.9081153775739518,5.851384815033612e-05,4.850283687533578e-05,1.0194129069507984
2015-06-12,5.544172754801711e-05,0.8628615944670451,7.721557017692057e-05,0.8876071240056507,5.645624091687577e-05,4.688844642002793e-05,1.0182987329891553
2015-06-15,5.424960916028536e-05,0.8599615089374569,7.622827982603179e-05,0.8880330857942034,5.5301304971417706e-05,4.6704200903532694e-05,1.0193862375676295
2015-06-16,5.423174022350414e-05,0.8578575055249802,7.497136775324725e-05,0.8931899142731946,5.470029174308313e-05,4.7623554237062035e-05,1.0086398024044214
2015-06-17,5.412494915971205e-05,0.8522897247539435,7.372337962569008e-05,0.8663757012078105,5.38379631989177e-05,5.450163917226987e-05,0.9946977139886541
2015-06-18,5.572982074389677e-05,0.8497648389058997,7.933340368579041e-05,0.8637254057203445,5.6502885098926465e-05,6.987150104505192e-05,1.01387164617992
2015-06-19,6.241618085312648e-05,0.8473912155071033,7.930964616004268e-05,0.8524578589751669,5.962049252017845e-05,9.852738694402191e-05,0.9552089170670879
2015-06-22,6.257165974145031e-05,0.8528311763940798,7.589825289135067e-05,0.8605707358787714,5.877163803187572e-05,0.00010009937903102256,0.939269283805536
2015-06-23,5.295413252336654e-05,0.8548201775551096,7.270496117260132e-05,0.8903722989909488,5.3040391047062916e-05,0.00013577052044063951,1.0016289290294447
2015-06-24,5.124155217210486e-05,0.8511831062447143,7.233741403887852e-05,0.905232242579986,5.182217342574239e-05,0.00015127673226200688,1.011331062956239
2015-06-25,5.1531038942745836e-05,0.85049222136145,7.226001250680529e-05,0.9039638734808182,5.18983811656106e-05,0.00015102490309307,1.0071285623267348
2015-06-26,9.885673436567757e-05,0.8660970594488254,8.659472187354203e-05,0.9088808071808884,8.013373857537062e-05,0.00015279987938440377,0.8106047513055676
2015-06-29,0.00010219846828200267,0.8624301098426302,0.00010987501458983882,0.8978211627412073,9.138934754953527e-05,0.00015998148831627016,0.8942340241084523
2015-06-30,8.697755639475864e-05,0.8675809732865136,0.00011619797387449263,0.8914870135566971,8.721936044837582e-05,0.00016683673867777963,1.0027800741207276
2015-07-01,9.667073925185136e-05,0.8659511163668974,0.00012153936352673607,0.8879023939469425,9.38640686181715e-05,0.00016452711793729855,0.9709666993818286
2015-07-02,9.521395937942913e-05,0.8685500606946133,0.00012479820913637222,0.8975983325040601,9.467805864196562e-05,0.00017018830414644974,0.9943716158748537
2015-07-06,0.000172264093177785,0.8847015197618225,0.00012661770974568243,0.9041513559943068,0.00013065961715888976,0.00018543480566559126,0.758484340808288
2015-07-07,0.00016730584927433944,0.8972780504311753,0.00012946663214520186,0.90704740530072,0.00013205703186577338,0.00018794494394293228,0.78931509232073
2015-07-08,0.00018325021701855255,0.8883848368234815,0.00012516186648156086,0.9112811265345796,0.00013454247160078243,0.0001846250741919115,0.734200885487416
2015-07-09,0.00017483634785152047,0.8948190224896629,0.00013283208162131275,0.9096361273988212,0.00013636488803003163,0.00018475448136366895,0.7799573126855711
2015-07-10,0.0001852458943863911,0.8897168434718927,0.0001424326537234175,0.9102673708625544,0.00014452097773900787,0.00018120185680659359,0.7801575209951047
2015-07-13,0.00021177015433928543,0.897335753227292,0.0001540417119091162,0.90628556706503,0.00016207144968836222,0.0001811799904493275,0.7653177105811666
2015-07-14,0.0001959846645507268,0.9032300300589405,0.00014638077820606932,0.9041065527696291,0.00015298591175294453,0.0001820987166908342,0.7806014419732679
2015-07-15,0.00017788056160659394,0.9108558502724393,0.000151958264935035,0.9037675800860554,0.00014975318266364655,0.0001820410040446949,0.8418749148928664
2015-07-16,0.00018174519139179188,0.9030190616261957,0.00015949909147226464,0.8963193801879145,0.00015374729697568905,0.00018697614833710805,0.8459497376425923
2015-07-17,0.00017984339911716185,0.8974827185738357,0.00016639765343220045,0.9043276283308584,0.00015525548230421315,0.00018949481618717117,0.8632815163989949
2015-07-20,0.0001933298802508964,0.9064716354740016,0.0001713586463357926,0.9038045813775448,0.00016498965766294723,0.00019182958231775833,0.8534100235764369
2015-07-21,0.00019419877324157122,0.9096863330150111,0.00017638263569612767,0.9034002414375536,0.00016836151498663367,0.0001916699504530257,0.8669545753371077
2015-07-22,0.00018582236281108658,0.9151193821172822,0.00017847954772403694,0.9031429752371052,0.0001666560066223503,0.0001916676584022267,0.8968565682903221
2015-07-23,0.00018795658724473803,0.9166076154426575,0.0001833609102415307,0.90290737082998,0.0001701631884923272,0.00019140091070780148,0.9053324014164926
2015-07-24,0.00019329917782205091,0.919510067950365,0.00018545162222669367,0.8692106919260832,0.00017409520530382356,0.00019364163238638212,0.9006515561286748
