Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SBUX,Predicted_Covariance,Future_Cov_45_SBUX,Beta_Predicted
2013-10-01,5.3629225784131454e-05,0.7185269380762712,0.00010415705494413449,1.2449672239279392,5.3701716096967497e-05,5.470117609482706e-05,1.0013516941886842
2013-10-02,4.9785428743887e-05,0.7064112515495735,0.00012058633089609564,1.221207806304996,5.473407390182476e-05,5.4417791509250893e-05,1.0993994685351665
2013-10-03,5.1677659876475144e-05,0.7041914729722833,0.00013650172352149781,1.217615625526353,5.9144075695155264e-05,5.3640532901472544e-05,1.1444805325265706
2013-10-04,4.988490741732951e-05,0.7045972200769436,0.00014413685871210056,1.2188643924270923,5.974657815026394e-05,5.275199403747345e-05,1.197688464176814
2013-10-07,5.300164613196136e-05,0.7094265472738154,0.00015308859285065578,1.3169212736505078,6.390333602065598e-05,5.462403691924255e-05,1.2056858736340383
2013-10-08,5.7418241986777646e-05,0.7118284153240001,0.00016587890842263117,1.287041547524988,6.946976832675948e-05,5.305969883070418e-05,1.2098902007964139
2013-10-09,4.671951297786224e-05,0.7157072065616895,0.00016255670789282843,1.2663526481117575,6.23716152660106e-05,5.2892891533789564e-05,1.3350228050443296
2013-10-10,5.493659376391755e-05,0.7367279188005813,0.0001705396402359864,1.2788414813068991,7.131003727424275e-05,4.1916029039034655e-05,1.2980425685052086
2013-10-11,5.397060840252837e-05,0.7380705796595562,0.00016796847187735688,1.2528285593788429,7.027331430687665e-05,4.09951487550911e-05,1.3020663725477764
2013-10-14,5.390763459317086e-05,0.7451631196905776,0.00016509067438023832,1.2493012183987604,7.029715693697231e-05,4.114296832466044e-05,1.3040297068771352
2013-10-15,5.553151341989191e-05,0.7521123627938479,0.00016987347223227945,1.223711463647284,7.304916637138258e-05,4.5113731802747544e-05,1.3154542686246273
2013-10-16,4.144281603770634e-05,0.720331044434167,0.00016857394179357302,1.214356471456297,6.020769240860255e-05,4.061776904383524e-05,1.4527896066189896
2013-10-17,4.1583055321708076e-05,0.7109552308732594,0.00016354547452582756,1.2011570278076136,5.8629976152024505e-05,3.9350999616872134e-05,1.4099487326852875
2013-10-18,4.3823960134694674e-05,0.698762812654788,0.00015706709395855165,1.2090486426804392,5.79733235146225e-05,3.922746995404087e-05,1.3228682058042953
2013-10-21,4.4710412594374516e-05,0.6980376711897232,0.00015635607818216768,1.2129655342762935,5.836340000037942e-05,3.936522792182956e-05,1.3053648269781954
2013-10-22,4.4371990394003997e-05,0.6921037978464247,0.00015432216234246792,1.1695925662420836,5.7271668748846374e-05,3.7788382963240524e-05,1.2907166940292476
2013-10-23,3.6244305626284386e-05,0.6635636287522665,0.00015339583272455366,1.157843301075154,4.947767073216209e-05,3.652833015252248e-05,1.3651157023761786
2013-10-24,4.040389782719303e-05,0.6362800477118605,0.00015514252684299502,1.1801577998161747,5.037619569376876e-05,3.714369756445389e-05,1.2468152431536959
2013-10-25,3.967999624918889e-05,0.6271034104898439,0.00015038859041610676,1.1450770844479936,4.844315479861832e-05,3.6070120033898164e-05,1.2208457504480879
2013-10-28,4.081308187982178e-05,0.616589809385429,0.00015194805633756529,1.1740103614220585,4.8556079353387e-05,3.995877855965557e-05,1.1897185195757882
2013-10-29,4.2024721372673885e-05,0.6118786525534771,0.00014902170227568476,1.1539523712933553,4.8421973200449206e-05,3.875648742156896e-05,1.1522259189072237
2013-10-30,3.243679795796633e-05,0.6027921492337737,0.0001388918055795839,1.2551830115997429,4.045990764847218e-05,4.159734682053282e-05,1.2473459217800322
2013-10-31,3.3498134377451295e-05,0.6197268693391964,0.00013675819533409824,1.305784245363258,4.194568749721696e-05,4.369428619998839e-05,1.2521798087194966
2013-11-01,3.528785039280735e-05,0.6286229204907823,0.0001391664178284891,1.3092108370757525,4.405244706615007e-05,4.376058185214373e-05,1.2483743434575767
2013-11-04,3.477448195487655e-05,0.6337734900144998,0.00013839891611717097,1.3148261609052558,4.396739631841094e-05,4.374129107835682e-05,1.2643580535710965
2013-11-05,3.766596277267884e-05,0.6317477325592712,0.00014170546386112846,1.3881611627869563,4.615423173613224e-05,4.576034042913438e-05,1.225356484704286
2013-11-06,3.8333959556374354e-05,0.6442096938414058,0.00014091927882459586,1.5344368993346764,4.7348290310969195e-05,5.6947970443174464e-05,1.2351526129550552
2013-11-07,4.0431492315281525e-05,0.6515844127217668,0.00014935139468964443,1.4416307922072933,5.063318110542565e-05,5.079825501035487e-05,1.252320362320346
2013-11-08,4.3778322206368926e-05,0.6555776229287277,0.00015145744204702596,1.3687153638719465,5.338250959240157e-05,4.403793428661225e-05,1.2193822627728619
2013-11-11,4.088414418239951e-05,0.6503449779944752,0.00014743419980221698,1.3800315270663304,5.049174323617034e-05,4.4536118515586974e-05,1.234995723792278
2013-11-12,3.99781619662566e-05,0.6443795548746355,0.00013926350134395933,1.3695420855659624,4.808081482574607e-05,4.475326250442429e-05,1.2026769731517042
2013-11-13,4.4902541372157916e-05,0.6688639381377908,0.00014250856654108454,1.3283700843945745,5.350492113066977e-05,4.197737326533396e-05,1.1915789061294826
2013-11-14,4.545126757048379e-05,0.6817053775528586,0.00014815376495623756,1.3518640891679372,5.5940464204935555e-05,4.21480210564473e-05,1.2307789682253765
2013-11-15,4.488960878325864e-05,0.6928643451044723,0.00015343831491159793,1.2908501625728468,5.7502673030718226e-05,4.202888503137954e-05,1.2809795983823224
2013-11-18,4.304897041106976e-05,0.6936397133569083,0.00015889573573770965,0.6984198524749596,5.736823067029564e-05,3.0005342451816316e-05,1.3326272410813287
2013-11-19,4.253689180732228e-05,0.6843574992977509,0.00016136764324304017,0.7068373810789739,5.669883495205297e-05,3.0673038487455e-05,1.3329331914724636
2013-11-20,3.986505410246521e-05,0.6119085448506651,0.0001509589436441014,0.6872273134392739,4.746922275884882e-05,3.022673152857844e-05,1.1907477320070505
2013-11-21,3.485111027762049e-05,0.5529536828523778,0.00014945080612147158,0.7188466864791907,3.9906734812041794e-05,3.201379486173589e-05,1.145063514308402
2013-11-22,3.677714977289896e-05,0.4938880713878733,0.00014557656878848123,0.7265983036709757,3.6137933191873226e-05,3.3831085583792855e-05,0.9826191919446468
2013-11-25,4.464079349966786e-05,0.46911545942107225,0.00014279336053452395,0.7362691008035006,3.745412927904272e-05,3.480174694654564e-05,0.839011279656608
2013-11-26,4.5604254902161166e-05,0.44630237119903354,0.00013917354423961193,0.8279177080464734,3.555578079906995e-05,4.83965228338519e-05,0.77965928563795
2013-11-27,5.098239319509307e-05,0.45413664359509626,0.00013761906022499398,0.8875068624280606,3.803960063898981e-05,5.2874813312341596e-05,0.7461321106175736
2013-11-29,5.306536742177139e-05,0.460452594117151,0.000136059863719007,0.8872118119606857,3.9125106045367016e-05,5.286231517871701e-05,0.7373002006072037
2013-12-02,5.1303727815654587e-05,0.4579406530458157,0.00013622788275006548,0.9696162516427131,3.828394326764813e-05,6.178824874693317e-05,0.7462214715704605
2013-12-03,5.129816798105141e-05,0.4557115336813324,0.00013623520946061298,1.0243616069790726,3.809654841438011e-05,6.852389152557216e-05,0.7426492975041967
2013-12-04,4.926678581923591e-05,0.4498615751375448,0.0001374522492588675,1.0300821092489372,3.701961858600503e-05,6.898391112869415e-05,0.7514112798393873
2013-12-05,6.186383108747796e-05,0.4895530799675279,0.00014433719128997949,0.9958893600132306,4.626017995703797e-05,6.879472951176467e-05,0.7477742510260026
2013-12-06,6.149224160789946e-05,0.5210202492879249,0.0001480389853763391,1.0192680403875989,4.9711036069824054e-05,6.767963561833471e-05,0.8084115128995076
2013-12-09,5.694825981469449e-05,0.5419507797626688,0.0001508615519147084,1.033938761720102,5.023302823693244e-05,6.910488918515951e-05,0.8820818827543997
2013-12-10,5.3452041059883435e-05,0.5353895794682745,0.00016414093511118717,1.0016524460602665,5.0148796192787246e-05,6.722006402637052e-05,0.9382017075195408
2013-12-11,5.2671389427449466e-05,0.5462789109844866,0.00016032697110020266,0.9975267680997344,5.0200161734817576e-05,6.377927802937158e-05,0.9530821624511007
2013-12-12,5.926873458923956e-05,0.5671880027280867,0.00015879024353227658,1.0074426755109762,5.502395089092758e-05,6.52712068476977e-05,0.9283807267401549
2013-12-13,5.102150798536989e-05,0.5506825972169991,0.00014810091067343778,1.0051903859217732,4.786927629921898e-05,6.573271313585523e-05,0.9382175907647655
2013-12-16,5.265033739264804e-05,0.5570319320715316,0.00014627779875665367,1.0180406266828446,4.8884353887120246e-05,6.593826340274388e-05,0.9284718067912388
2013-12-17,5.547285481711756e-05,0.5675449658720192,0.00014734098480427316,1.0117214740711733,5.1310035876608394e-05,6.573505107799885e-05,0.924957549882134
2013-12-18,5.7755345996717895e-05,0.5897429573221862,0.000150285562946855,0.9849330534296308,5.494364778694825e-05,5.80269042881924e-05,0.9513170917558103
2013-12-19,6.478693026373803e-05,0.5815014670209818,0.00015286212971434745,0.9803095505495762,5.786879898258444e-05,5.770351990483598e-05,0.8932171773999649
2013-12-20,6.101338500649426e-05,0.5731420299824982,0.00015667539211957322,0.9853547200502228,5.6037043352993835e-05,5.851038397753394e-05,0.9184385253666758
2013-12-23,6.0371580554275465e-05,0.5684417781942236,0.00016056494098844125,0.9612870547656192,5.59664325058434e-05,5.665967381452713e-05,0.9270327526960846
2013-12-24,6.05937066863415e-05,0.5682367309840597,0.00016367020669695074,0.9517054389328704,5.658846047138765e-05,5.7208566355441296e-05,0.933899963643309
2013-12-26,6.0130930524985e-05,0.5713970056478433,0.00016190704870804967,0.9781992236475971,5.6379315742059746e-05,6.242930650999785e-05,0.9376092345458312
2013-12-27,6.1029823506439453e-05,0.563282176899731,0.00016618320974490195,0.9774309698206216,5.672710731722106e-05,6.237896780550024e-05,0.9294981380903977
2013-12-30,6.103786899254316e-05,0.5623873208320174,0.00017560815943198284,0.9903865935393664,5.8224738637986695e-05,6.326926864162951e-05,0.9539117206909675
2013-12-31,6.15980310886923e-05,0.5607627523934108,0.0001829147183990651,0.9972718472974438,5.952328625963132e-05,6.330006540540633e-05,0.966318000877761
2014-01-02,6.274975633376732e-05,0.5680627973690362,0.00019162541840221666,0.9776953484011762,6.229151994841464e-05,5.979026915716596e-05,0.9926973997649439
2014-01-03,6.287727487442676e-05,0.5980173206837627,0.00019572037822886585,0.9244781888000734,6.634048489271233e-05,5.716591179910982e-05,1.0550788822384878
2014-01-06,6.194585296328845e-05,0.5931648753552451,0.00019718489666960376,0.9151284910561538,6.555689389040944e-05,5.6344608749603705e-05,1.058293505608213
2014-01-07,5.985294868622432e-05,0.5863632993466341,0.00020314497622258646,0.9172209243952766,6.465656061166123e-05,5.863159479312087e-05,1.0802568967924968
2014-01-08,5.957982003469859e-05,0.5853388308312523,0.00020635393510304482,0.9154020517847122,6.490278110622681e-05,5.870044518309579e-05,1.0893416775751956
2014-01-09,5.8876921963223624e-05,0.5855454460372415,0.00020803580340625328,0.8913122838145975,6.480405748244152e-05,5.871101291818374e-05,1.1006699284130406
2014-01-10,5.8643073362417135e-05,0.5955352230196097,0.00020017291662232867,0.8928515255436315,6.452358256986273e-05,5.962259209213e-05,1.1002762793672793
2014-01-13,6.549653155125348e-05,0.571898188318264,0.00022072692843973623,0.7411102978605979,6.876311333748137e-05,4.679724991470192e-05,1.049874118657286
2014-01-14,6.384952094066409e-05,0.5657279498718497,0.00021037271830862605,0.7727703313106897,6.556637398423634e-05,4.7411512944782336e-05,1.0268890512924558
2014-01-15,6.070372053025981e-05,0.5574004426502455,0.00019884863163629937,0.7528600336747269,6.12401530693955e-05,4.7023915302988954e-05,1.0088368972189816
2014-01-16,6.085694586035492e-05,0.5501964112615289,0.00020338622823697615,0.7614736450969382,6.121158161783696e-05,4.7844889968739645e-05,1.0058273669910385
2014-01-17,6.130074788390541e-05,0.5548490138633866,0.0002041747200429915,0.7277076785274083,6.20738509983546e-05,4.5727190082978604e-05,1.0126116424535854
2014-01-21,6.022038567812545e-05,0.5210228839853858,0.0002104934003445817,0.7698164473353389,5.866077639297125e-05,4.9205336223836926e-05,0.9741016390447875
2014-01-22,6.0180607898710316e-05,0.5158389820729288,0.0002132573229266664,0.770184615641174,5.843787572277051e-05,4.930565300745241e-05,0.9710416322335429
2014-01-23,6.197862719476769e-05,0.5286271837854477,0.00021198665274546212,0.7818250562285644,6.059331699086717e-05,4.919400519849504e-05,0.97764858199348
2014-01-24,8.312838911315208e-05,0.5257965361173415,0.00022308626640958905,1.1213640531876343,7.160260463901119e-05,5.940758664174004e-05,0.8613495991309021
2014-01-27,7.785643656399444e-05,0.5454772614609675,0.0002230419695267907,1.1191323865690623,7.188151277139933e-05,5.912734280270613e-05,0.9232571633601032
2014-01-28,5.7778264472590076e-05,0.5518299008237959,0.00021719657440592125,1.1322902821047278,6.181785917751983e-05,5.936489834569676e-05,1.0699154732632394
2014-01-29,5.541992369045716e-05,0.5735220541671308,0.00021720168438437587,1.0394464639953167,6.29237618986547e-05,5.18352734813801e-05,1.1353996488719387
2014-01-30,5.718939038351772e-05,0.5956140145063341,0.00021299235213453316,1.1060234529498332,6.573620772417915e-05,5.717997008092012e-05,1.1494476035387966
2014-01-31,5.786696567157789e-05,0.6010940203233539,0.00021221533253240214,1.1083757502752392,6.661102889091015e-05,5.9757573588807816e-05,1.1511063024966421
2014-02-03,7.055814511505822e-05,0.6247523906495546,0.00022092238527651148,1.0668996873873298,7.80012147230547e-05,4.399476126905558e-05,1.105488453471377
2014-02-04,5.3287933521446234e-05,0.6026623442463371,0.00023009544484280545,1.0313825645746315,6.67332854124468e-05,4.383329649016015e-05,1.2523151303210014
2014-02-05,5.1744253938995175e-05,0.6003174174044553,0.00022492742897132107,1.1143271582806635,6.476393352363679e-05,5.999473026898321e-05,1.2516159494731802
2014-02-06,5.460185755120456e-05,0.5966290982280196,0.00023709793642096195,1.0867244392181628,6.788471927745219e-05,5.709374922029947e-05,1.2432675795652413
2014-02-07,6.356327391387762e-05,0.6104354740735406,0.0002425358222974689,1.032054334218956,7.57933039409207e-05,5.2200516726492664e-05,1.192407175936432
2014-02-10,6.2547563500994e-05,0.6189995348538159,0.00023723485717155933,0.9944064547778824,7.540233090650075e-05,5.118129616296391e-05,1.205519874571972
2014-02-11,5.609995653519849e-05,0.5983322989062133,0.00022294518590604802,1.1362883753133082,6.691488859457686e-05,5.822839524670964e-05,1.1927796869609484
2014-02-12,5.280573476410588e-05,0.5766580755616413,0.00020914324889704527,1.1326122710124364,6.060114759146919e-05,5.806141709171884e-05,1.1476243605393812
2014-02-13,5.31879934714369e-05,0.5712967426579426,0.00020142910568821047,1.1226075461257654,5.9132966078095995e-05,5.722395373972517e-05,1.1117728310215664
2014-02-14,5.362200748552388e-05,0.5688867508522922,0.00018202815443721913,1.13344654581385,5.62039238560321e-05,5.754942040647794e-05,1.0481503116272781
2014-02-18,5.088126402858046e-05,0.5517385673027015,0.0001785500296141161,1.146215173472149,5.258867782629575e-05,5.838177274935738e-05,1.0335568274553129
2014-02-19,5.093399391722896e-05,0.5571219986111837,0.00017917642750675048,1.1533295292840011,5.322241904756282e-05,5.7476415769194385e-05,1.0449292300551316
2014-02-20,5.128532994270177e-05,0.5621911681511363,0.00017876288012109296,1.0987593330843226,5.3829366304942625e-05,5.588081659074447e-05,1.049605537589076
2014-02-21,5.0142924359823583e-05,0.5574626544350229,0.000180583301110912,1.0790123491494583,5.304682577415683e-05,5.502055993143899e-05,1.0579124861863853
2014-02-24,5.289213529725008e-05,0.5561934486773584,0.00017825685888140977,1.0748243280284224,5.400631483672936e-05,5.460727081065869e-05,1.0210651268514244
2014-02-25,4.99909412374215e-05,0.534481195768659,0.00018111365523772855,1.0624944080043568,5.0857345107175785e-05,5.413060702982689e-05,1.0173312173827551
2014-02-26,4.8822079787728685e-05,0.5459765174040504,0.0001845435883597253,1.0642247164634897,5.182407778870185e-05,5.421833199087546e-05,1.0614885317058473
2014-02-27,4.902946505121921e-05,0.5595323655605701,0.00018146012810237573,1.0664153771623486,5.277696316011296e-05,5.382358361003988e-05,1.0764335916163654
2014-02-28,4.913560627678946e-05,0.5644764199954668,0.0001808770591952011,1.0884309852566365,5.3215201200090366e-05,5.487524099133716e-05,1.0830272633723055
2014-03-03,5.060228536900576e-05,0.5748277498846032,0.00017839265882009725,1.1287803893960242,5.461491732121058e-05,5.7612768641595254e-05,1.07929744522295
2014-03-04,5.593664385448813e-05,0.5886618246784371,0.0001807608488495725,1.108029317453374,5.9192442523289095e-05,5.256699667915904e-05,1.058205112864306
2014-03-05,4.9068183379191435e-05,0.6016245560001734,0.00017667048464892521,1.1106244380904022,5.601541323910522e-05,5.270082782612536e-05,1.1415831885649128
2014-03-06,4.928243059442446e-05,0.6045463218823993,0.00017871598858585472,1.0980893197315198,5.67358213754622e-05,5.203220429505685e-05,1.151238295090928
2014-03-07,4.8971813978785636e-05,0.6109131399207751,0.0001759535610146984,1.1073529316354225,5.670894818396833e-05,5.478075639330836e-05,1.1579915787586383
2014-03-10,4.912023117884392e-05,0.6118923399990625,0.00017145147235692878,1.1100752173902912,5.615337023700328e-05,5.4915409162351e-05,1.1431821245415583
2014-03-11,5.148937537691702e-05,0.6106475752135845,0.0001749996082416091,1.19024906887441,5.796528651241339e-05,5.882521587867911e-05,1.1257717944350818
2014-03-12,4.8906113932888686e-05,0.6325206257812223,0.00017071425153724034,1.1591369169863268,5.779511852675938e-05,5.9389764368426427e-05,1.1817565101588037
2014-03-13,5.192240840939531e-05,0.65173346838545,0.00016836327671497097,1.1723147541336612,6.09356043885002e-05,5.685660024175578e-05,1.1735897130972446
2014-03-14,5.053194068255615e-05,0.6550088308368709,0.0001643953672360519,1.173822914985827,5.9700082511978615e-05,5.693373139321217e-05,1.1814326088724185
2014-03-17,5.312543808337814e-05,0.6563342016084125,0.00016214960330819113,1.223619438918365,6.091640191350274e-05,5.8476275559189515e-05,1.1466522274676967
2014-03-18,5.3640183376897774e-05,0.6568546857654096,0.00016164687502242547,1.2040730269480615,6.116431072027366e-05,5.807258507531925e-05,1.1402703508768475
2014-03-19,4.9711758607667365e-05,0.6449001945807786,0.00015067087245843012,1.285467144813223,5.5813174285602696e-05,6.121863849947006e-05,1.1227358646892502
2014-03-20,4.924048797705463e-05,0.6432216312893546,0.00015252580170932955,1.2727105952492517,5.574340243760496e-05,6.0132901128673525e-05,1.1320643788822848
2014-03-21,5.1299807125194504e-05,0.6430269851739258,0.00015107996164706765,1.3593939197363427,5.66096536692145e-05,6.28588804143445e-05,1.1035061697417612
2014-03-24,5.150721281894852e-05,0.6436582317474744,0.00015109626210759955,1.349318960616369,5.678272272388495e-05,6.174383959611284e-05,1.1024227407427425
2014-03-25,5.187847468728203e-05,0.6382009772312657,0.0001536171855327776,1.373015936673546,5.6973246324643305e-05,6.294070269479282e-05,1.0982058872793008
2014-03-26,4.894688218699071e-05,0.6718002984391773,0.00015194257234043805,1.3604506316252818,5.793519144636406e-05,6.0391956271617954e-05,1.1836339488393868
2014-03-27,4.819111839496585e-05,0.6816302661878004,0.0001513240640319083,1.364659797988097,5.820849449882501e-05,6.029044592240774e-05,1.207867682624805
2014-03-28,4.77393720640184e-05,0.6963535179537397,0.00015125816891276825,1.3632379550446423,5.91735390630486e-05,5.979391276522911e-05,1.2395123040935059
2014-03-31,4.471229395078723e-05,0.7085596455979914,0.00014569770592232564,1.4238601210194717,5.7189493097642224e-05,6.0743954332879605e-05,1.2790552227221461
2014-04-01,4.637295349124256e-05,0.6932709099939798,0.00014639402482698424,1.40006406762681,5.7121161708431616e-05,5.968873198861224e-05,1.2317775213351212
2014-04-02,4.141854620280984e-05,0.6966430973651766,0.00014705308540762364,1.416558101260884,5.436818492412415e-05,6.069109036891684e-05,1.312653144750788
2014-04-03,4.131197301210188e-05,0.6827003685620244,0.00014042199331640702,1.4100017817464008,5.199788420751123e-05,6.0270935556353054e-05,1.2586637823441411
2014-04-04,4.5815215175484866e-05,0.6729826909804153,0.00015117147723463865,1.383817239999533,5.600717767598832e-05,5.399671304326421e-05,1.2224580297498426
2014-04-07,4.72141155464609e-05,0.6743920359822752,0.0001563089001465018,1.3610798232397043,5.7934893888742646e-05,4.911895167649177e-05,1.2270672280566604
2014-04-08,4.530353492960697e-05,0.6412690714996477,0.00015040719312091897,1.3492235544502855,5.293472275300716e-05,5.0487503558299814e-05,1.1684457478926886
2014-04-09,4.691297863661334e-05,0.66424983396008,0.00014421323342088635,1.357941095157812,5.4636203743478066e-05,4.7998191321490826e-05,1.1646287516017395
2014-04-10,5.810324280314903e-05,0.7016329724637851,0.0001684133574543876,1.3052988134414172,6.940622802892988e-05,3.135598074909085e-05,1.1945327778705022
2014-04-11,5.691804938589508e-05,0.7038551725466766,0.0001733813928352623,1.199222863013096,6.992130967581552e-05,2.587155932096696e-05,1.2284558313262013
2014-04-14,5.793906540801691e-05,0.6967885569995614,0.00017468709545040545,1.1730727940329249,7.009986224303548e-05,2.512805514221171e-05,1.2098894200205015
2014-04-15,5.375893588153699e-05,0.692614495729068,0.00017903229337025775,1.2510863792403497,6.794892588289353e-05,2.5984074945038975e-05,1.2639559315799247
2014-04-16,3.1303883437837385e-05,0.6544968240945033,0.0001753099527287925,1.1293628941011626,4.848528343051249e-05,2.1745579692020913e-05,1.5488584196524238
2014-04-17,3.0074876652121772e-05,0.640132002372833,0.00016490124075200832,1.1309340682674704,4.507995031277627e-05,2.1826009840724722e-05,1.4989238637358102
2014-04-21,3.398061258211898e-05,0.6292791688335583,0.00015477778090358096,1.0130387904490334,4.563659830867792e-05,2.054984538466116e-05,1.3430187051039941
2014-04-22,3.465237531876505e-05,0.6247318601537094,0.00014658301690985404,1.0107053918783744,4.4524801037749704e-05,2.0498409383219452e-05,1.2848989608408896
2014-04-23,3.661275306357103e-05,0.6232699747985532,0.00013765223792709604,0.9777101144366468,4.4247021087801974e-05,1.9652651252878185e-05,1.2085139025458014
2014-04-24,2.8915216768426475e-05,0.6039091123628403,0.00012917113409476632,0.9640463714719067,3.690774787829745e-05,1.9374168988266547e-05,1.2764126298578642
2014-04-25,3.367547480592454e-05,0.5993216486590854,0.00012345648938912819,1.117691896171005,3.864326302805971e-05,2.0350048314785278e-05,1.1475194707948462
2014-04-28,3.364553762091845e-05,0.5966481017160123,0.00011740329438001728,1.1512356909235488,3.749921195434322e-05,2.1657642786775758e-05,1.1145374574436528
2014-04-29,3.9441733334885286e-05,0.59442852672424,0.0001138119634959227,1.196280257624262,3.982645007171499e-05,2.2165486298097364e-05,1.0097540524794693
2014-04-30,4.001418281063408e-05,0.6081070195541911,0.00010433538289922542,1.226342691965183,3.9291879157368515e-05,2.3026199224671234e-05,0.9819488090839229
2014-05-01,2.1991126094734782e-05,0.6081373599137021,9.903281720559814e-05,1.241309714146787,2.8380169543762723e-05,2.3871114937520295e-05,1.2905282531465105
2014-05-02,2.5114593555483047e-05,0.59668420423447,9.678135409214957e-05,1.1794134103537597,2.941734441690009e-05,2.4014023499926808e-05,1.171324726076551
2014-05-05,2.3421323104644024e-05,0.5923996412117518,9.272268602738704e-05,1.1964998913478777,2.7606636791953365e-05,2.4671054639350463e-05,1.1786967230079102
2014-05-06,2.3724080850696792e-05,0.5789057824863716,9.415451567865758e-05,1.104679796794268,2.7360445350370025e-05,2.1000381541764334e-05,1.1532773607777698
